n,p
8.58042362490371,-1.947752370482959
7.819117651999436,-1.9218646157079196
8.147564114354669,-2.060183535250051
6.770851345460075,-1.5991024405496645
8.264321771651456,-2.0120748280318304
7.971060903340957,-1.8795043750798195
8.546502961304274,-2.203733898737001
7.2956233840730524,-1.8956646670357409
7.793566479892769,-1.7754909638450507
8.120878093800881,-1.7424436959591343
6.739909089202026,-1.734600670224494
9.817845723123817,-2.001706968667105
7.860340188816001,-1.9470302912595243
6.045355805444669,-1.5423967359948154
8.46311478154613,-2.037412052787878
5.050216216478508,-1.4304280785888173
5.267137274618709,-1.3307341136845603
4.646155447143213,-1.3903190993674512
6.49005846373903,-1.8238700352441732
6.619883340608534,-1.5621823371700299
7.925559951132849,-2.094670371978104
8.119003349130075,-1.8727970208625304
8.591954787316341,-2.207059300646475
6.084407557995758,-1.4423153853994464
8.59524946415873,-2.0850034842465095
7.8058078429391955,-1.942717028179057
7.861847644617877,-2.1239104901920793
10.77346998225858,-2.2655826328933655
5.738659647306792,-1.5964249078111916
7.064084176210471,-1.697386709423749
6.6616089867786625,-1.6830758018499608
7.966411981426666,-1.7889048512256827
8.167153404612977,-1.8930223858220372
7.4381880533973215,-1.8612625412261
8.982023763327811,-2.183308524280337
6.954777953911052,-2.0459743673865116
7.634697845367003,-1.928390818848394
8.264626115597805,-1.8464217712041353
7.790555176639677,-1.7311739517131317
4.01502988055726,-1.2394100259981957
6.238372630985213,-1.6768905275966073
7.187007884266125,-1.7780364616756128
8.51775845756494,-2.040430509581102
8.3673363294469,-1.8688086866678004
7.0291148237256005,-1.8390217603625476
8.504393780316102,-1.9997396636613722
7.160229898651214,-1.7635555044051638
7.165140214481856,-1.653054041926281
6.537927678784588,-1.5277280833674642
5.288607667643196,-1.5877126662192411
8.783107642947828,-2.0999445198501623
5.868859972082067,-1.6490768293152154
4.646057164974237,-1.6289150016457286
7.184351707069454,-1.7389717275181829
6.470560637821856,-1.5343693280425004
6.29655841140464,-1.5370901532920518
3.8333888414439583,-1.303888271651408
5.819897803134522,-1.6522548940340132
7.884082447039572,-1.7492317920808969
5.364378738606042,-1.4438033971907311
6.125869077925108,-1.509821925514792
5.7855910713093515,-1.5890457422386328
7.451564212601081,-1.7709693716897699
9.087580393843686,-2.1804556530332158
8.16335336886704,-2.095822018067698
7.2264837166409635,-1.5837593022617584
6.097869157454642,-1.6292899863814052
6.115686729134679,-1.5982164861645212
6.755478783737956,-1.8044815781117314
7.721062553244071,-2.1031749828879405
8.16905373787125,-2.029328294568409
8.24459088632611,-2.072871823015889
8.687669949986747,-2.0295207329726037
7.084786097516391,-1.7938632278405595
6.971665905140322,-1.5405590915133875
6.513769211440899,-1.6939986015923019
6.604279717953186,-1.6816375379722281
7.341270805244282,-1.7020337035451638
8.998089720213338,-2.2615412786799514
9.934542290278705,-2.177511566533536
9.254765134208876,-2.278261119159996
6.527555574542617,-1.7509470196007257
7.054663943655248,-1.8785682342835184
6.160452856809834,-1.636192331055949
7.754472979653593,-2.068838708646059
8.905889022608259,-2.130457192126843
6.685104662589721,-1.7426632382198077
7.76780007139217,-1.9340438484520113
8.273059231261687,-2.162786696678533
8.283390547373138,-2.092813206371822
12.041849486605408,-2.5654948998579745
6.0908283328251605,-1.6110373789100576
9.132342603668617,-2.253576223707379
7.940866262692395,-1.881673240133645
5.23040589647293,-1.4253778540250543
7.257604068550025,-1.7033212767905535
5.502205262772639,-1.4768426272639343
6.996575072351577,-1.686975034901202
6.427481429939414,-1.4698441212458957
5.262165221575846,-1.5341052828393336
6.465942621735186,-1.8706783269176408
8.593121568508906,-1.963564215042202
6.946389117549477,-1.6988892959090522
8.380026312827892,-2.0477334613909437
6.4383992591535915,-1.4449915236160917
6.738877916850144,-1.7302437051262523
4.044269754038523,-1.1880591915720895
5.410109025731652,-1.4395607345392383
5.7127987403783225,-1.3619454983595247
7.072853168252967,-1.6481119519430338
8.547895280696581,-2.0504449032029295
7.877701780827383,-1.8524458133272002
5.135159261669872,-1.5671220548958773
8.662377112244386,-1.9540090368712004
10.030158169617607,-2.367547161521979
4.021289682022009,-1.2211175874560682
6.334249185050197,-1.7375190579709334
6.501489549233928,-1.7244201503674963
8.946337587156965,-1.9248098183908158
5.543928771366002,-1.6324436645094744
7.047045686296808,-1.5819288153069484
5.883003112770102,-1.6649065834731087
7.785605853608834,-1.9011231871827508
7.201216876203825,-1.7979882566728196
8.307916286473434,-2.1302023312942042
9.374564857727812,-2.1398910520657686
7.379985142939901,-1.8560853060653486
6.304536534892923,-1.5872809348834138
6.694737223272932,-1.5790169421189135
4.7460710633997065,-1.4365870329623718
7.70720811768873,-1.877501601933175
6.2084225927955234,-1.658855479973815
7.713036659446561,-1.7927080061767555
10.37387614776877,-2.5175182183864284
4.883722535514137,-1.328795853103709
6.906487316693299,-1.844147486336692
7.526547065221751,-1.8044008789874741
6.460971711575741,-1.713003477426935
4.506217625888514,-1.3848780325077785
7.95762528576818,-1.8382909148660316
7.039455421445215,-1.7776741869336021
7.5460941597139035,-1.837870825845094
4.900174266990913,-1.4200201170008413
7.8330912827726715,-1.89737149640122
8.37954733633282,-1.8792924114005003
8.128597962669131,-2.123424655484042
5.165779425287848,-1.5764843324014113
7.134231175896753,-1.8592737466784885
6.500325388644713,-1.7230427417391365
4.052106839685576,-1.5003381160281892
4.8845157073758845,-1.4910793979221701
7.591140067300677,-1.6411443554841585
5.294201956411095,-1.4934563308112723
9.288966489421568,-2.0385821596772606
7.442735306496626,-1.7893008187532933
7.777000658855049,-2.0032870687491946
9.93707959200375,-2.18413725771269
7.061282094720602,-1.696951009355707
7.498923889344659,-1.8502258880067781
8.356881013411547,-2.03350930807404
5.508698329258577,-1.473853735116708
7.541659128285576,-1.9497700043323405
6.979101817358039,-1.8415800237741118
7.143208646091122,-1.6341863484752803
6.174930582014887,-1.4399155753084618
6.077190344384909,-1.7911690771266062
8.540397825512333,-2.1155485168890173
9.498511593373944,-2.422126902775705
7.406224350883413,-1.8247682274573815
7.814622824946757,-1.9178229518525385
5.113609123929855,-1.5297328819820855
5.237806845458627,-1.3792829140482974
7.294530910307842,-1.8943492368111912
8.263579943013106,-1.9559537703910694
6.676566493107372,-1.4809077058230076
7.541671126517759,-1.9555815949748556
7.981673964001504,-1.9263532968277082
3.5054949919008402,-0.9975727889973193
8.702431802100355,-2.0430364051798127
8.444908759859631,-2.0948406649354143
6.866464579149897,-1.765866164604665
5.665877320121839,-1.497748856906521
8.193035949626195,-2.0834619310122786
5.715918493588475,-1.3543930080110327
7.350313229718104,-1.8210918672633196
6.365251789778556,-1.4534821151677626
7.944304080130677,-2.0604092656159128
6.9134546717329455,-1.6963155449016496
6.157353995679061,-1.5583725344157873
6.923003562553307,-1.4959025743756218
6.448980566309349,-1.7025307207379872
7.305083597256039,-2.0139452947072436
7.527540669148073,-1.861422744750683
5.973450010813892,-1.5185274770393637
7.837064951047612,-1.9903123449003914
5.850930945180585,-1.3983838654663074
7.867577823566919,-1.6259471981860654
8.21026653129084,-1.9390345760814893
7.831668991758849,-1.9180436821160318
6.445111555823268,-1.8073864122423497
5.527740334066126,-1.489058500611309
7.520597271378838,-1.8623572822080585
8.958167840527423,-2.01282813668855
8.024071569233838,-2.140178616180007
6.9042862164275265,-1.7203010850724054
8.033223050745692,-1.901296605044517
6.8056914371064465,-1.5557541656766398
8.57560774574428,-2.2089347280690768
8.837213191561858,-2.0884299707357643
8.419498893192381,-1.876929642661769
8.627238475673895,-2.0993550910403944
6.070949597994598,-1.6002301052636012
7.197104532133711,-1.8477158009419266
5.930513048087692,-1.675046071732847
8.416603097904085,-1.976137949126636
6.70633137841758,-1.7602003453623047
6.033388343893681,-1.4398107020953415
7.202291478226766,-1.8591396841711956
5.659948353390553,-1.6430239653977246
10.258814605067208,-2.1945089916688003
8.388319828132158,-1.8913351310625932
7.90832440738374,-1.9539259694368323
8.503910170101038,-2.271203706257614
7.604596753466959,-1.88549476280455
8.732322831172036,-2.0757543287997344
8.516641207184062,-2.273986197326445
4.633642722417387,-1.4313835636506125
8.373784989302182,-1.987925681708272
5.424783736700644,-1.4967040465028039
7.298830037123593,-1.839920786397243
6.55991806028536,-1.5502202998150163
9.160188038720554,-2.306059013590337
8.776776463141418,-2.1376863933202994
8.709834359575625,-2.098332019452755
7.67008623903522,-1.8470280139949444
7.041753022886543,-1.6458927231112557
6.363522335194304,-1.486828032819446
8.830697354578408,-2.0296171345233507
5.432895707016849,-1.4976239765500803
6.824478500324419,-1.606305342692119
7.185574483269655,-1.8295818687937735
5.430495935957176,-1.4038682050875895
8.156471515636134,-1.851089350330515
6.572325953068314,-1.558341432989497
6.124556596760145,-1.656762615583158
7.878447937912445,-1.7260828037003901
7.6189736687759755,-1.6275800349340008
9.862758574163333,-2.0528505556970025
7.77815915752819,-1.7552603509128466
7.126857908248363,-1.7756159317429094
7.511220187302305,-1.6741223755005126
6.670042934062883,-1.7429513076789045
7.810693673066502,-1.7717086951933667
5.919206407083798,-1.5381735005537795
6.182398247471826,-1.576915021358407
6.215450333817068,-1.6299778272155256
5.06348913156189,-1.5456043242279764
6.708817109827742,-1.5879544374786443
6.79207746712002,-1.5871120950953521
7.917072160033796,-2.0481031766656757
7.842775950351112,-1.872137844448338
5.287161314196962,-1.401227272731519
6.06933322293048,-1.4945247209828518
4.986176350733171,-1.4132996181879802
7.283056438689482,-1.9279180379292096
7.110114503667609,-1.7994550575268695
5.5571217496777265,-1.5191506854894903
10.175216312263323,-2.5161124124434586
6.390878312255242,-1.6115341398853311
6.99353195191469,-1.6388107135333674
8.293475759780756,-2.030381934176067
8.500885171584882,-1.8263988063289809
8.49716906064893,-1.9737731094168267
7.7885602985663525,-1.9012561422994616
7.381905925954225,-1.7184783678295694
6.382757986983172,-1.6690671666010946
7.84170092719517,-1.9894353823115025
8.857422730754807,-2.0331663635639643
6.394952986635577,-1.764370019603183
8.77468084147292,-2.1324299333903625
8.722435900101015,-2.1110517247585556
9.102068526776465,-2.1331615709320877
3.7287522535384463,-1.1580330436241106
7.570475812324246,-1.821219552205076
7.442101628342032,-1.6732190075041917
5.860446740264146,-1.676608965515684
7.517045742842346,-1.7700993619409549
7.736357200323563,-1.9989938581635813
7.599715222345814,-1.8545882105344331
6.3480783070417885,-1.821502286692344
6.257219355990569,-1.7779378046589491
5.984941689190072,-1.379997458693921
8.141775731114832,-1.9539773856084839
7.26016378791958,-1.8813831972261867
6.470257642922438,-1.542760718406635
6.334810733526833,-1.6045591621418238
8.2055451089412,-1.9643742794447792
8.432183230387697,-2.0150345018834916
9.05347927691169,-2.0297998098692696
5.211576089661769,-1.372276250820893
7.832985655892922,-1.897340984478038
9.062269428403567,-2.2828015602377048
4.272354421380309,-1.2294365453770049
7.601240003768865,-1.881721642399839
6.993007399430211,-1.8166218532762999
4.61405399659582,-1.0870418377105844
6.254167143065832,-1.5991155556470102
8.503370413791988,-1.8168369844233383
4.001499308173065,-1.3255386410446603
8.797619542556946,-2.099719215159375
7.410052563380024,-1.6865773331504141
6.658155841596397,-1.6791382860586819
8.146015035850871,-2.0583208645698887
5.954287364089121,-1.4760579010107595
6.412949321271436,-1.5125920825322436
7.823974415699922,-1.6850518240320682
6.440513411135079,-1.7033695580474963
9.094191682409715,-2.204582868177727
8.262627742247973,-1.9558109998287674
8.592275626299315,-1.9356375073998597
7.862783802778028,-2.003666827558955
8.44792806043372,-2.10639451404518
5.945790587105949,-1.4660634772302004
6.267791973868725,-1.7045999319007574
8.74691419111543,-2.0688020097066153
10.019452797973457,-2.2599795708862214
8.601116859663009,-2.0169315191091814
7.494375352336867,-1.950556126664331
6.5249184937503495,-1.751215615718817
10.039845159512426,-2.2164682782308303
6.071327960042766,-1.5934027082210778
8.110917368976448,-1.8457439494506687
7.100073881353084,-1.855685529945557
8.715872473867021,-2.079138907741565
6.862140562722867,-1.6242981810617123
7.288052014483097,-1.8745725436158878
7.880919441562795,-1.7538540948679324
8.52980347309723,-2.0626838375972496
6.611174010617529,-1.745619349955736
6.614083991134759,-1.5632312263566792
6.181053684743334,-1.1246362139203068
5.92992615647209,-1.6739916946545585
6.334271410549354,-1.5002787449864388
5.141580699719217,-1.3395900635799203
9.046880857936177,-1.898317118985539
4.380044098735961,-1.2704157950422112
6.476465970117364,-1.7247400450867303
5.31653991715489,-1.4541639899913388
7.298086438534333,-1.788918202181194
5.944131796948808,-1.7497628945411814
9.1170617374409,-2.163882582943284
7.146637812281815,-1.7014547689020199
6.660173645530335,-1.678462579532891
6.684077874046597,-1.6879074633123066
7.547685672935185,-1.9761164544526981
7.366919745614167,-1.7379263280566297
6.428524285089368,-1.6043848837840637
8.262370314416032,-1.8950244444683362
8.17007359439901,-2.0127949803997716
8.769327748557295,-2.1035010046239955
7.053800981933162,-1.7652980223239367
7.472895658845992,-1.8828475992239382
8.5354373944881,-1.928115913545733
8.325687804435175,-1.8306511756674235
8.210559304992273,-1.9751625414368206
6.154383114100429,-1.6997068930853814
3.9847480852462107,-1.108667731971759
4.604604719001391,-1.3768420525894978
7.37340722605818,-1.6248790429339326
5.777255301274079,-1.487535503851388
8.508481892486477,-2.0723521295843694
8.927071353821189,-2.072602785250226
8.36410284740709,-2.179089193434142
7.310528038386467,-1.8075439494327001
8.78216621333772,-2.0936761251966804
6.513429758688021,-1.6975020457793277
7.257852603037865,-1.7625388491923681
8.631015326016511,-2.147066419270209
8.49618710052115,-1.915563531250489
5.464653552051461,-1.5321756306702956
5.39431402579431,-1.4239341352348456
6.270496694376799,-1.5683544358801835
5.911879496109045,-1.1917221411478027
7.7250257846234005,-1.9211410118259837
6.55261872679534,-1.5047594764281955
9.220038552521409,-2.2169613920898605
5.031210380676126,-1.4108180205850627
6.293266729546162,-1.7638492483782962
6.3288766406884065,-1.5138558937639204
7.159448178281013,-1.8801676608296847
5.833114748136372,-1.5027812613725766
7.841046146075144,-1.9523355371321114
7.369253058341878,-1.9127183675563564
7.738890534006253,-1.955483430488545
6.574414497725388,-1.7526662449040606
8.591387184227443,-2.056768684229262
7.285009143624264,-1.933063438981313
7.360299114352091,-1.9520306533614624
6.971985935360569,-1.8232396472229329
4.749934069397317,-1.2599522423479015
5.6283062561783925,-1.515212725827712
7.5088348304303585,-1.82698983928624
7.408766697077326,-1.836719040845299
6.369249556161203,-1.7295025433795042
6.9044244659936345,-1.6566144548930573
8.882203097055864,-2.387234294289352
8.176389953749357,-1.7896517215429675
7.341287149783992,-1.6195426270717201
9.779022966450135,-2.1688261352890543
7.381317088965818,-1.9190561015578942
5.875863032038453,-1.3687907959318069
10.411919539908334,-2.3783474428816667
7.539937035146881,-1.8731242230753364
8.442830469841379,-2.02889442900427
6.407249889437932,-1.3577794764232491
7.662937772772868,-1.7598686004486546
6.953434009988829,-1.867182764603219
7.791366137140689,-1.9753353438933599
3.358397738776974,-1.0663800836199582
4.475395900142471,-1.084176849164983
10.538627634279301,-2.3774908625060394
6.123118841912504,-1.6719288622335446
5.6292469048136144,-1.5538455233103436
6.5829220486395785,-1.7833580999556182
6.093795139150123,-1.4505466797774835
7.310097952570111,-1.818809273508697
9.234945188766527,-2.071852549483475
5.992000836119155,-1.6691482558647535
6.628961692716172,-1.8755023456765259
6.453724996942598,-1.6014603328994905
8.574477771214399,-2.0842936811964683
8.53622067305173,-2.013373334405193
11.299370195519382,-2.9806655918717806
9.083889701727653,-2.144584617100846
8.307252820008834,-2.009628633790079
11.124008390810625,-2.1454019625931946
9.277756277137927,-2.0381037610156714
7.519175302988823,-1.7970293529041774
8.671001331751679,-2.2582554531970067
9.796110637819226,-2.2834583746661905
8.162345019662517,-1.9529616590558794
7.204735711384595,-1.5448955080040359
6.568161895331844,-1.79232828840206
7.680315260745411,-1.7675728871225942
7.950089362767118,-2.1438207128635853
6.760069448095169,-1.6955106029323543
7.036250350150952,-1.7390503594862652
6.6488172178238125,-1.6366472346405072
7.4610216047252536,-1.8540819179494339
7.796417237457759,-1.8436371523086394
8.794901709293502,-2.000727545458125
7.518681435354739,-1.8458652597577287
8.552136511497844,-1.903484722349337
7.393380446975176,-1.8942401101310966
5.869600792651045,-1.606769935073471
7.947506048591573,-2.1117431381069145
5.687947858095616,-1.5593472629892218
7.456016864198794,-1.9745907797583082
5.517306210909909,-1.614992311307466
7.559752525771227,-1.7835807933213939
7.883044220374174,-1.9772979895600717
8.706285205724422,-2.310313201223654
8.402519956402688,-2.193662141895679
5.413340320010579,-1.6634388202175363
5.7834102549289215,-1.3456705606935573
6.8691726532235124,-1.851437453824119
5.84779811879402,-1.5448806982247136
7.556705969354588,-1.8130065109081062
5.74390366459793,-1.558297276698551
5.712232431896592,-1.6436373376872138
7.730563074398938,-1.6906242955777955
6.201827252782478,-1.8368331527547312
7.049875563881302,-1.6723631332323994
4.8397902232293175,-1.543898473056682
7.3967661361192185,-1.6265489798019148
7.218373225119301,-1.6730546990129829
5.739320971773441,-1.492720124421926
6.5895326539784245,-1.595710393298423
7.095542609806208,-1.6319072446959837
6.214087040900237,-1.8266890270275005
7.827834338598797,-1.9845734930195296
7.032277621529936,-1.7542669432474414
6.188023448505587,-1.7345679172631243
7.524760266796131,-2.023908630314927
7.4332851215473355,-1.8188295855138459
6.294728351915362,-1.840446404326861
7.7854866014070785,-2.0174413350697438
7.177795951505658,-1.778740898393163
5.427461102773277,-1.6644316099797374
6.569129616540605,-1.6574588388202394
7.033722340930716,-1.7132220660631032
8.766706538049743,-1.9930408124427395
6.59945111228031,-1.554379542765421
5.223837370368655,-1.226475363326868
10.230521584253184,-2.5485746262960456
9.468798624104267,-2.116838651404794
9.111331472889402,-2.072689396931305
8.253198559961513,-1.9648243128517826
7.316108235519111,-1.6541125283831528
7.106726734446924,-1.6998138359770014
7.563360662430555,-1.9794004250252202
8.634911713140681,-2.1906497441732187
5.834137089795179,-1.4604795012364766
5.8126611387938665,-1.5089153621461329
5.398227860290279,-1.6611389167846955
8.058152633228225,-1.5074830181421113
8.374160765460465,-1.6762172987454598
9.580803074280995,-2.144616402917837
7.195887141114918,-1.7687853172622967
9.272694213931562,-1.9971576960430737
5.888792486179416,-1.7449765224492249
5.785681709142975,-1.464847689521502
7.072149466579845,-1.8518768758460669
7.788631878755873,-1.9534341333448086
8.018354871703405,-2.039764334643021
5.566255080860647,-1.5863986621022486
5.851027929756242,-1.5778821537784873
7.857608459491468,-1.9037238754601191
8.030877292533443,-1.9442045834884092
9.271220993699458,-2.024913371806405
7.322683101581863,-1.903788501881065
8.39963913475226,-1.9720680412707885
7.663615283034976,-1.8274949839529617
6.941837017100604,-1.8618012807087998
10.98888038945421,-2.685774140121411
11.201085276993576,-2.6709761113880295
8.542527113605196,-1.9044451187783793
8.011909705707975,-1.8460734465294952
9.962098182335653,-1.993999384034556
6.700345835508644,-1.6226351068860678
7.247811315670168,-1.9897795033218295
5.95808239844037,-1.4362832488245691
6.7899553116637765,-1.670743384887927
8.594364394872647,-2.149477169180028
5.973877256748933,-1.6716699265766128
8.374721613437812,-2.048894905559612
6.614198123835611,-1.5823650356352859
9.920573327430297,-2.4870494414732707
7.3317497389830475,-1.9278191602552028
9.411509761854333,-2.1977156677785357
7.475734578779673,-1.892501948717056
5.780490278846369,-1.600631383180063
5.463526242683356,-1.398694902485844
5.504401386644525,-1.632956642835835
7.9259964948028285,-1.9917741713270751
7.51388427307986,-1.6626028544044642
6.295278234993322,-1.6605415031389525
8.908751325998011,-1.7778790565497753
8.810747097740006,-2.0838212318349516
5.32362920677414,-1.2149945026288416
5.999001124615741,-1.5885083006064218
6.180455648591186,-1.6716410142882134
5.050547552966928,-1.1432476777131308
9.152613714422861,-2.1617485049624134
5.882504060392483,-1.4954864006220943
5.752396334495906,-1.5411293998556217
6.456113585473302,-1.7819255989475002
5.986984841678699,-1.546398942882129
7.495767910411363,-1.851151008640767
7.189155007663099,-1.7701142993740004
7.143993961778895,-1.9307196166470488
8.681802478084322,-2.135907599436586
7.217730837982079,-1.7169189873871922
5.9872410749587335,-1.525453775715275
7.681224177604304,-2.0250291292823155
6.293993189497105,-1.6551032162514754
8.264908690803038,-2.1351201270297953
4.481014830716495,-1.2806299557732455
6.960172446746684,-1.8816909722342325
7.9376305549232145,-1.8523748617323574
9.158331592980776,-2.0953429984524594
11.741664122209855,-2.5675815952656187
8.06938083451576,-1.8590205128026047
5.6456612426222375,-1.6625231563738836
7.893447459077042,-1.771782560008516
7.577099030695458,-2.0022077827547538
5.465104474265761,-1.66332581139688
8.424072606435914,-2.206970839816438
6.829820948457692,-1.5950057078034827
6.884145668853243,-1.8683444770665483
10.481022662550977,-2.493171922041328
6.583320797948811,-1.6395769314454303
8.714905368829655,-1.9417638931991394
9.65143878622772,-2.0622273296374485
4.7230101556943165,-1.129274914014128
7.992877102106336,-1.871076581496369
6.554364045309923,-1.797785785722014
9.845403407987058,-2.3099239990298006
9.299941636875086,-2.1544524282566924
7.94481387472157,-1.5610476490114396
6.195124018187292,-1.512253626676012
8.047314635347277,-2.0420113353898453
9.253613133589642,-2.1886679411096632
4.908860131185204,-1.3793814509256368
9.606623176159879,-2.3535460887929616
6.340142845865528,-1.4578178815143954
5.914633540509358,-1.571809670326727
7.808078948442473,-2.0259739137150867
9.998613948563428,-2.336384099459981
6.451906075314715,-1.7291199165874507
7.373908485137278,-1.796698413942009
8.092379562705563,-1.9793725630458958
7.15152543021002,-1.8901811818374845
3.4854577588222844,-1.160067823713506
7.237555701978664,-1.8291067767748908
7.5269386943602985,-1.4654418919405383
8.469367696641152,-2.050537190751254
6.9523481113701715,-1.8839064940381538
4.834363169327317,-0.9392178415275712
7.529605179352246,-1.850038141380414
9.748979021208674,-2.037468230247594
6.171549306160193,-1.4669404154814036
7.100520818195108,-1.9387699208366154
7.609606544163931,-1.8260550379926757
7.908297349048971,-2.0318344963401143
6.938830043557342,-1.602321489504225
7.647895981353062,-1.937467552573474
7.1489241389080185,-1.8954435917604708
7.963135967866621,-2.143149883718861
6.438560969422277,-1.4709046747182466
6.433742908701686,-1.7694243376317906
7.193933783248042,-1.7939847247865106
6.490925680130219,-1.9065862197722276
7.934653243869626,-1.6692910537029335
5.049728941112604,-1.3601452502131737
6.684984300364472,-1.7013173434804083
8.279717131915511,-1.9835981343564508
6.41897541519971,-1.64009350840217
9.368232938122528,-1.9248092169466213
7.170807984669559,-1.6352436375076178
8.935955521737906,-2.104030155659287
7.597477973095323,-1.7280555708309722
5.798084408031341,-1.5855220304697364
6.502927054075702,-1.6378736329218277
7.608589985259591,-1.8124584110788475
6.264679941941961,-1.4638703839023328
6.378787732893913,-1.8207308069972694
9.819314791139178,-2.1787685995996027
7.595254967201454,-1.830114933036564
6.416706591573314,-1.6994954455242917
9.690895038690055,-2.072452899890514
7.359436877350988,-1.6803613653738863
7.581395520306912,-1.967363813053508
9.720671592601963,-1.967456324015658
9.895378146836585,-2.334629917807679
5.070918537883829,-1.456922036406598
8.08245298325608,-1.8952964334617397
6.088211506156558,-1.3802028566020639
4.02348562872353,-1.4547597218170785
6.8706384217351415,-1.5753903908190185
5.723726194444717,-1.501177815327654
11.522442375161802,-2.5616572380104925
6.695025891862563,-1.9094035393653093
9.17228208135011,-2.1037649264256086
7.082826950192239,-1.8163491767617483
8.8879074149581,-2.1163491874999725
7.6673911131581916,-1.856554784651911
6.428670568440389,-1.613918946441132
8.10508632993722,-2.144021782554923
7.766740425560899,-1.8544400779182866
7.725676900619909,-1.852879730070735
7.003804682128951,-1.6784173776232507
7.047181500832512,-1.6960736073842437
5.226904860175106,-1.4118693609589688
8.079489045705074,-1.6462812920714431
7.57593086158358,-1.9221377712883436
7.388641777507286,-2.11278415272362
7.343676632526295,-1.7672799710260265
6.739202291280189,-1.6549094587635842
7.616727267047973,-1.8041834092821831
6.622318169653125,-1.6719986379751208
7.909472775087708,-1.8410716241712557
8.019264321967093,-2.108344042333337
6.30160800263515,-1.7391195338319563
6.562500450847687,-1.7178793169106668
6.585787936957288,-1.7300984673650046
9.523359021667387,-2.067875253533968
9.106920538864175,-2.0772722327083364
5.640712019139113,-1.3813125664134882
8.328054367865043,-1.9648572425724464
7.800346617701246,-1.879641552325511
6.887226517663269,-1.6479185435235364
8.193414682981754,-1.4177312879552884
7.888679482908954,-2.0055800171376066
7.534842619850837,-1.5244666700809517
5.241955354341949,-1.3297767959744842
6.490729980254746,-1.7127724611642732
6.3333294812983025,-1.5962773253993705
9.337748257905982,-2.136928427814707
5.682838876359328,-1.5345612359017835
10.222463253919683,-2.3655305204968
5.086196217497759,-1.9006293218275234
7.671418016596915,-1.8013725976284314
5.56510140577493,-1.386980425286822
6.400891598414378,-1.5623049704130159
8.781034170157813,-2.453908452950283
6.698367321763997,-1.6579930173347035
7.473350469798571,-1.9470908673602074
6.9291001462524155,-1.5543618212079977
7.202301255141057,-1.9284010201285577
5.73360792058175,-1.5300183944048533
7.985018335674124,-1.6928752291669906
6.547861431679038,-1.717806409928039
6.051676069693456,-1.628123295940566
8.780985956196675,-1.9537329627475206
7.4245339663391325,-1.8966357105502851
6.818838335239846,-1.6059256291938382
6.262257520138741,-1.62036791918454
6.264544510768725,-1.5521489189724524
8.256639985888336,-2.024556299654699
9.782977870060517,-2.2869262189228943
3.2187717052127716,-0.9115505797871439
7.079924568702864,-1.6605110755410393
8.99503563961379,-2.0585650293802713
10.30805301897183,-2.124787223603223
9.72128073810509,-2.086757575429432
9.41257144698504,-2.2429176266605317
8.00391183761349,-1.7820672555583597
6.906477543849501,-1.5446064674007391
5.597022132791866,-1.5907295997151982
8.097117402882002,-2.166385466034226
6.873902623822343,-1.7525071567394666
7.7935064978876465,-1.946529714044458
6.089492517551768,-1.5852913696275723
8.024298742960212,-1.9306136409193873
7.964629122475863,-1.9122694226752652
6.351540672876299,-1.760014468326356
8.153502545692724,-2.1389808426316117
5.980986545081353,-1.558207864413946
8.284948784904058,-2.185336334795237
8.171573373179438,-2.1566958291344043
7.659883798785142,-1.8830764206537296
9.339827390777378,-2.1931179644600376
7.517085946700635,-1.7569756205931242
9.402978114779822,-2.294486162579988
7.491734865984794,-1.8406329020375856
8.180170644547633,-1.7923757741773252
6.4072638668875825,-1.5301163480581081
6.76789780432672,-1.6515156315737582
6.795890627372883,-1.8015871850389167
5.58024546987831,-1.4596523014034017
6.355693212559627,-1.6384345058495084
6.298561130704533,-1.7810051030005838
7.193396971050524,-2.003129196262275
7.454285661955323,-1.878669054803146
7.335039560543003,-1.8175773432022257
5.818576611370758,-1.570111083056425
6.473120328371503,-1.4630866145496586
5.560061755906602,-1.593444672048572
7.7642111995099174,-1.869652698728996
7.0368596608278065,-1.745859949049729
10.93612994462028,-2.384996485875653
4.369333674119062,-1.1091373147769092
7.791523496278435,-1.8008979291764369
6.356827018328093,-1.7591342913623567
7.933120192840298,-1.9869306341459492
9.059971363861905,-2.1354468548058017
10.987149696127362,-2.522114143248991
7.69904769625003,-1.7937359884196165
8.17678305237452,-2.0051835821215285
9.537157669468758,-2.127703075123831
9.295151605986426,-2.142794832936098
6.840077724822823,-1.8838642547125202
10.099349952033622,-2.219205877059318
8.528485191210398,-1.8179194061114634
9.054839420554298,-2.0909550178978096
7.5691067679922535,-1.837599214688839
7.557137632507426,-1.8971394127559709
7.950249321603159,-1.847963000256146
6.879828428506526,-1.6692694925127558
6.532472422629436,-1.7251736842073502
7.051222521021894,-1.945428300646192
6.0039444569933105,-1.4123700737860925
6.4972115891752145,-1.6217953865692945
6.9526332198099725,-1.5936983783964391
4.96425003273802,-1.4004730555392955
8.274626403351943,-2.0150920325986967
8.07192110756125,-2.019840054191707
6.332945437154832,-1.739759763180585
6.945366384340109,-1.953803311848182
6.1813076730426255,-1.3646283618304835
7.258835397038681,-1.917472293788126
9.909261002215061,-2.164844002091298
6.296968554062947,-1.603837563667047
5.520650148446949,-1.6151930669194052
7.6285040437935185,-1.717159154591142
